ImageId,EncodedPixels
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42750 2 43004 5 43258 7 43514 7 43769 8 44025 8 44281 8 44537 8 44794 7 45051 6 45307 6 45563 6 45821 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,64511 1 64767 1 65023 1 65278 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,522 4 782 5 1041 7 1301 7 1561 8 1821 8 2081 8 2341 8 2601 8 2861 8 3121 8 3381 8 3641 7 3901 7 4161 7 4421 6 4681 5 4941 5 5201 4 5462 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,24965 7 25223 10 25482 12 25742 12 26002 12 26261 14 26521 14 26781 14 27041 14 27302 13 27562 12 27823 10 28084 9 28345 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,66321 4 66579 6 66835 13 67087 22 67343 26 67602 28 67861 30 68121 30 68381 30 68641 29 68901 29 69161 29 69421 28 69681 28 69941 28 70201 27 70462 25 70722 24 70982 22 71242 19 71501 9 71761 8 72021 7 72281 7 72541 7 72801 8 73061 8 73321 8 73581 8 73841 7 74101 7 74361 7 74621 6 74881 6 75141 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,48107 9 48366 11 48625 13 48884 14 49143 16 49403 16 49663 16 49923 15 50183 15 50443 15 50704 13 50964 13 51225 12 51485 10 51746 8 52008 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,81133 14 81392 17 81651 19 81911 21 82170 22 82429 24 82689 24 82949 24 83209 24 83469 24 83729 24 83988 25 84248 25 84507 26 84766 26 85026 26 85286 26 85545 28 85805 28 86065 28 86325 28 86585 28 86845 28 87105 28 87365 28 87625 29 87885 29 88146 27 88407 26 88667 26 88928 24 89189 22 89451 18 89715 2 89719 3 89723 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,56979 2 57236 11 57495 13 57755 14 58014 16 58274 17 58534 17 58794 17 59032 6 59054 17 59289 12 59314 17 59548 14 59574 17 59808 15 59835 16 60067 16 60095 15 60327 17 60355 15 60586 19 60608 21 60846 30 60881 7 61106 31 61143 4 61367 31 61627 31 61887 31 62147 32 62407 32 62667 31 62927 31 63188 30 63448 30 63709 29 63970 27 64231 26 64492 24 64754 21 65016 15 65285 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,33313 9 33572 11 33830 14 34090 15 34349 16 34609 16 34869 16 35128 17 35388 17 35648 16 35907 17 36167 17 36426 18 36683 21 36942 21 37201 22 37460 23 37719 23 37979 23 38239 22 38498 23 38758 22 39018 21 39278 21 39538 19 39798 18 40058 18 40317 18 40577 17 40836 17 41095 18 41355 17 41614 17 41874 17 42133 18 42393 18 42653 18 42912 20 43172 20 43432 21 43692 21 43952 21 44212 21 44472 21 44732 21 44992 21 45253 20 45513 19 45773 19 46034 17 46295 15 46556 10 46817 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49426 11 49685 13 49944 15 50204 16 50463 18 50722 19 50982 19 51241 20 51500 21 51759 22 52018 23 52278 23 52537 24 52797 23 53057 23 53317 23 53577 22 53837 22 54098 20 54359 19 54620 17 54881 14 55142 10 55404 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,1600 10 1859 12 2116 17 2375 19 2634 21 2894 23 3153 25 3412 27 3672 27 3932 28 4191 29 4451 30 4711 30 4971 30 5231 30 5491 30 5751 30 6012 29 6272 28 6532 28 6793 26 7066 12 7330 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,11480 10 11738 14 11997 17 12256 19 12516 20 12776 21 13036 21 13296 22 13555 23 13816 22 14076 23 14336 24 14596 25 14856 27 15117 27 15377 28 15638 27 15899 27 16161 25 16421 25 16682 24 16942 24 17202 24 17462 24 17723 23 17983 23 18243 23 18503 23 18762 24 19020 26 19279 27 19538 28 19796 30 20056 14 20072 14 20316 12 20332 14 20575 12 20592 15 20835 12 20850 17 21095 13 21109 18 21354 33 21614 33 21875 31 22135 31 22396 29 22656 27 22917 24 23179 14 23196 2 23440 10 23702 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,40860 7 41119 10 41378 11 41638 12 41898 12 42158 13 42418 13 42678 13 42938 13 43198 12 43458 12 43719 11 43980 9 44240 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49451 11 49710 14 49969 17 50228 19 50487 21 50746 22 51006 23 51266 23 51526 23 51786 24 52046 23 52306 23 52566 23 52827 22 53088 20 53348 19 53610 14 53871 11
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,28915 5 29173 10 29432 12 29691 14 29950 15 30210 16 30470 16 30730 17 30989 18 31249 19 31509 19 31769 19 32029 20 32289 20 32549 20 32810 19 33070 18 33330 18 33590 18 33850 18 34111 16 34372 14 34633 11 34895 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,68444 12 68702 16 68961 17 69220 18 69479 20 69738 21 69998 21 70258 21 70518 21 70777 21 71038 20 71298 20 71558 19 71819 17 72080 11 72342 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,59604 4 59862 8 60120 11 60380 12 60639 13 60898 15 61158 15 61418 15 61678 14 61938 14 62199 13 62459 13 62720 11 62980 10 63241 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,22204 3 22461 9 22720 11 22979 12 23239 13 23497 15 23757 16 24007 26 24266 17 24285 8 24526 16 24545 8 24785 16 24805 8 25044 17 25065 8 25304 18 25325 8 25564 18 25584 9 25824 19 25844 9 26084 19 26104 9 26345 18 26364 8 26605 18 26624 8 26866 26 27127 25 27375 6 27386 26 27633 21 27656 15 27892 17 27916 15 28152 20 28177 15 28412 20 28437 15 28672 21 28697 15 28932 39 29192 39 29452 39 29712 39 29972 38 30232 38 30493 24 30520 10 30754 22 30781 8 31016 18
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,41687 10 41946 12 42204 14 42463 16 42723 17 42982 18 43242 18 43502 19 43762 19 44022 20 44045 2 44048 3 44282 32 44542 34 44802 35 45062 35 45322 35 45582 35 45842 35 46103 34 46364 33 46632 25 46893 24 47153 23 47414 21 47675 19 47940 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,53427 5 53686 7 53943 11 54202 12 54437 6 54461 13 54696 8 54720 14 54949 17 54979 16 55207 21 55239 16 55466 23 55499 16 55725 25 55758 17 55985 25 56018 17 56244 27 56278 17 56504 28 56538 17 56764 29 56798 17 57024 30 57058 17 57284 31 57318 17 57544 32 57578 17 57805 50 58065 50 58326 48 58588 13 58602 32 58849 12 58864 30 59115 5 59124 29 59385 28 59645 27 59905 12 59920 11 60166 11 60182 9 60426 10 60444 3 60687 7 60947 6 61209 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49237 1 49491 11 49750 12 50009 13 50268 14 50528 14 50788 15 51047 16 51307 15 51567 15 51826 16 52086 15 52346 15 52606 14 52866 13 53127 11 53387 9 53649 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,65620 7 65876 13 66134 16 66392 18 66651 19 66911 19 67170 20 67430 20 67690 20 67950 20 68210 20 68470 19 68496 3 68730 19 68755 6 68991 18 69013 9 69251 18 69270 13 69512 31 69773 31 70035 29 70296 28 70559 25 70821 23 71080 24 71340 23 71599 24 71859 24 72119 24 72379 23 72639 22 72899 21 73159 20 73419 20 73678 20 73938 21 74198 21 74457 22 74717 22 74977 23 75237 23 75496 24 75756 24 76016 23 76276 23 76536 22 76796 20 77056 18 77317 15 77577 12 77839 9 78103 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,95 2 109 5 353 10 364 13 612 25 872 25 1132 26 1392 26 1652 26 1912 26 2173 8 2182 16 2433 8 2442 15 2695 4 2703 14 2965 11 3226 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,6148 4 6402 13 6661 14 6919 17 7178 18 7437 19 7695 21 7948 28 8206 30 8465 31 8724 32 8983 33 9243 32 9502 33 9762 35 10007 8 10022 44 10267 10 10282 28 10311 16 10526 11 10541 29 10571 17 10784 14 10801 27 10831 18 11044 15 11061 27 11091 19 11304 15 11321 27 11351 19 11564 15 11581 27 11611 20 11824 15 11841 28 11871 20 12065 6 12084 15 12101 28 12131 20 12323 10 12344 14 12360 29 12391 19 12581 13 12602 47 12652 18 12840 68 12913 17 13100 68 13174 16 13359 69 13437 13 13618 56 13675 12 13700 9 13878 33 13914 20 13937 9 13962 5 14137 33 14174 20 14397 31 14434 20 14657 31 14693 20 14916 35 14952 21 15176 57 15435 57 15695 57 15955 57 16215 57 16474 58 16734 27 16763 29 16994 23 17023 29 17253 23 17283 29 17513 23 17543 29 17773 23 17804 28 18033 23 18064 27 18294 21 18325 26 18554 21 18587 23 18815 20 18851 18 19076 18 19115 13 19337 16 19600 12
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,4536 3 4791 10 5048 15 5306 18 5565 20 5825 23 6085 24 6345 24 6605 25 6866 25 7126 25 7386 25 7647 24 7907 23 8167 23 8428 21 8689 20 8949 20 9214 13 9477 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,34693 4 34720 11 34951 7 34978 14 35211 8 35236 17 35470 10 35495 19 35730 10 35755 19 35989 11 36014 20 36249 11 36273 21 36304 11 36509 12 36533 21 36563 13 36769 12 36793 21 36822 14 37029 12 37053 21 37082 15 37289 12 37312 21 37342 15 37549 12 37565 28 37602 15 37809 43 37862 16 37890 6 38069 42 38121 17 38145 14 38330 40 38381 17 38401 18 38590 40 38641 39 38851 40 38900 40 39111 27 39146 1 39149 6 39160 40 39372 25 39403 57 39633 24 39662 59 39894 23 39922 59 40154 23 40181 59 40415 22 40439 61 40675 85 40935 84 41196 82 41457 80 41717 76 41978 17 41997 53 42239 14 42258 30 42291 17 42502 9 42519 27 42551 17 42612 4 42779 26 42811 17 42870 7 43040 24 43070 18 43112 7 43126 12 43301 19 43329 19 43371 10 43384 15 43563 10 43589 19 43630 29 43827 2 43849 19 43890 29 44108 20 44150 29 44369 19 44410 29 44629 19 44669 30 44889 19 44929 30 45149 19 45189 31 45410 18 45449 31 45670 19 45708 32 45931 19 45968 32 46193 18 46228 32 46455 17 46488 31 46716 16 46747 32 46976 16 47006 32 47235 17 47266 31 47495 17 47526 29 47754 19 47786 26 48014 21 48046 21 48274 31 48306 20 48534 50 48794 49 49054 48 49314 42 49575 36 49835 34 50096 33 50356 33 50618 31 50880 29 51141 28 51401 29 51661 9 51672 18 51921 9 51935 15 52177 13 52196 15 52435 15 52457 14 52694 17 52717 15 52954 18 52977 15 53213 19 53237 15 53473 20 53498 14 53732 21 53758 14 53992 21 54018 14 54252 22 54279 13 54512 23 54542 10 54772 24 54804 7 55033 24 55293 24 55554 24 55816 22 56078 21 56340 19 56601 19 56862 18 57122 18 57382 18 57642 18 57902 18 58162 19 58422 19 58683 17 58944 16 59205 15 59467 12 59729 9
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,77871 8 78129 12 78388 15 78647 16 78907 17 79167 17 79427 18 79687 18 79947 18 80207 18 80467 18 80727 18 80988 17 81249 15 81510 14 81774 9 82037 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,210 2 460 15 720 16 946 1 955 3 972 2 981 15 1204 6 1211 7 1228 6 1242 14 1463 14 1489 4 1502 14 1722 15 1750 2 1762 14 1981 13 2009 3 2022 13 2240 12 2268 3 2283 10 2486 25 2528 2 2548 2 2741 33 2785 5 2804 7 2999 36 3044 5 3063 9 3258 39 3303 6 3322 13 3518 41 3563 5 3580 16 3777 43 3822 2 3826 1 3840 17 4037 43 4082 2 4099 19 4297 27 4325 19 4358 20 4556 27 4587 17 4617 21 4817 25 4848 17 4875 23 5077 25 5112 16 5130 28 5337 24 5373 45 5597 24 5634 44 5858 22 5898 40 5973 5 6118 22 6161 5 6168 2 6172 26 6233 6 6380 19 6437 20 6491 9 6700 16 6751 9 6962 15 7010 10 7223 19 7269 11 7484 22 7527 14 7744 23 7786 15 8005 23 8044 17 8268 21 8301 20 8530 20 8560 15 8577 4 8792 20 8819 16 8837 4 9052 20 9079 15 9097 3 9312 21 9339 14 9357 3 9571 22 9598 15 9617 3 9832 22 9857 17 9876 4 10092 48 10352 48 10613 47 10874 46 11135 45 11396 43 11657 42 11918 40 12179 39 12439 20 12460 16 12700 34 12961 1 12964 26 13224 24 13485 23 13747 21 14007 21 14267 22 14528 21 14787 22 15046 11 15060 9 15306 10 15320 9 15566 9 15580 9 15826 8 15840 9 16085 8 16100 9 16345 7 16359 10 16605 7 16619 10 16633 4 16865 7 16878 11 16892 6 17125 8 17135 14 17151 9 17385 24 17411 9 17646 23 17671 9 17906 23 17931 9 18166 23 18191 9 18426 24 18451 9 18687 30 18719 1 18948 27 18979 1 19209 22 19239 1 19471 20 19730 21 19988 23 20248 22 20507 23 20767 23 21027 23 21287 22 21547 21 21807 20 22068 18 22328 17 22589 15 22850 12 23112 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,62804 3 63061 8 63320 10 63579 11 63839 12 64098 13 64357 14 64617 14 64877 14 65137 13 65397 13 65657 12 65917 12 66178 11 66439 9 66699 9 66960 13 67225 12 67484 14 67743 15 68002 17 68261 18 68520 19 68779 20 69039 19 69299 19 69559 19 69819 19 70079 18 70339 18 70600 15 70861 13 71122 11 71385 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,47986 7 48244 12 48504 13 48763 15 49023 16 49283 16 49543 16 49803 17 50063 16 50323 16 50584 15 50845 14 51106 13 51367 11
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,85686 2 85945 3 86205 3 86465 3 86726 2 86986 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,86478 6 86736 11 86995 13 87254 14 87514 15 87774 16 88034 16 88293 17 88553 17 88813 17 89073 17 89334 4 89339 10 89594 4 89599 10 89854 2 89861 6 90122 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,17858 6 18116 9 18376 11 18636 11 18895 13 19155 13 19415 13 19675 13 19935 14 20195 14 20455 13 20716 12 20976 12 21237 10 21497 10 21758 9 22018 9 22282 5 22538 13 22795 17 23054 19 23313 20 23572 22 23831 23 24091 23 24350 24 24610 24 24870 24 25130 24 25390 24 25650 24 25910 23 26170 23 26430 22 26691 20 26952 18 27213 16 27475 12 27742 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,29318 5 29578 6 29837 7 30096 9 30356 9 30617 8 30866 5 30877 9 31124 8 31136 11 31148 3 31382 12 31396 16 31642 30 31902 30 32162 30 32421 31 32681 31 32941 31 33201 31 33461 31 33721 31 33981 31 34242 30 34502 30 34762 30 35023 29 35284 8 35294 17 35548 2 35554 16 35814 14 36074 10 36334 8 36595 6 36855 5 37116 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,62078 16 62336 19 62596 20 62855 21 63115 22 63375 22 63635 22 63895 22 64155 21 64415 21 64676 19 64936 19 65196 19 65457 18 65717 19 65977 19 66237 19 66496 20 66756 20 67016 20 67276 20 67536 20 67796 20 68057 18 68318 17 68578 16 68839 15 69101 11 69364 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,86262 10 86520 15 86779 19 87037 23 87297 23 87556 25 87815 26 88075 16 88093 9 88335 14 88356 7 88595 13 88616 7 88855 14 88876 7 89116 13 89136 7 89376 12 89395 8 89636 11 89655 8 89896 11 89914 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,73018 3 73276 7 73534 10 73793 12 74052 13 74311 14 74570 15 74829 17 75088 18 75347 19 75605 20 75864 21 76123 22 76381 24 76640 25 76900 26 77159 29 77419 31 77678 34 77938 19 77958 14 78198 19 78218 14 78458 35 78718 35 78978 35 79238 35 79498 35 79758 35 80018 35 80279 34 80540 34 80801 5 80812 24 81073 23 81333 24 81593 25 81853 25 82114 25 82375 25 82636 27 82896 29 83158 28 83418 30 83679 29 83940 28 84200 28 84461 28 84722 27 84985 24 85248 20 85509 19 85770 18 86029 18 86289 17 86549 17 86810 15 87071 2 87074 11 87330 16 87589 20 87848 22 88108 22 88369 21 88629 21 88889 21 89149 8 89162 8 89409 8 89422 8 89669 8 89682 7 89929 8 89942 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,25193 5 25452 8 25711 9 25971 10 26230 13 26489 17 26748 22 27007 29 27266 31 27525 33 27785 8 27795 24 28044 7 28056 7 28069 10 28304 7 28331 8 28564 6 28592 5 28599 1 28824 6 28853 4 28858 2 29083 6 29117 3 29343 6 29377 3 29603 6 29636 4 29863 6 29893 7 30124 6 30153 7 30384 7 30412 8 30644 8 30672 8 30904 8 30931 8 31165 7 31191 8 31426 7 31451 6 31686 8 31712 5 31947 15 31972 5 32208 17 32232 5 32469 17 32493 2 32729 18 32991 17 33252 17 33514 15 33775 14 34036 14 34297 13 34556 14 34815 15 35074 17 35330 20 35589 21 35848 22 36107 24 36365 28 36625 29 36883 32 37142 33 37398 25 37425 6 37656 27 37915 27 38174 28 38434 27 38693 28 38953 27 39213 27 39472 27 39732 25 39992 23 40252 23 40512 22 40773 21 41033 20 41293 20 41553 19 41814 17 42075 14 42336 12
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,52481 10 52740 12 52999 13 53258 15 53518 15 53777 17 54037 17 54297 17 54556 18 54816 18 55076 18 55335 18 55594 19 55854 19 56114 18 56374 18 56633 19 56893 18 57153 18 57414 17 57674 17 57934 17 58194 17 58454 17 58714 17 58974 17 59234 17 59494 16 59754 16 60014 16 60274 16 60534 15 60794 13 61055 11 61315 9 61578 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,56139 10 56157 1 56397 13 56416 2 56657 14 56675 3 56916 16 56935 3 57176 17 57195 4 57435 7 57444 10 57456 4 57694 7 57704 10 57715 5 57953 8 57964 16 58212 9 58223 17 58472 9 58484 9 58496 4 58732 9 58744 8 58992 9 59005 7 59253 8 59264 8 59513 9 59524 9 59774 8 59784 9 60034 8 60044 10 60293 8 60304 11 60553 22 60813 23 61073 24 61332 25 61591 27 61850 28 62108 30 62367 30 62626 31 62885 32 63144 34 63404 34 63439 1 63663 34 63699 1 63922 25 63951 5 63959 1 64182 26 64211 6 64218 2 64443 26 64471 9 64703 26 64731 9 64963 25 64993 3 65223 25 65484 24 65745 22 66006 21 66267 19 66528 15 66789 10
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,241 2 245 1 495 16 754 18 1013 20 1273 22 1533 23 1794 22 2054 22 2315 21 2575 21 2836 19 3098 16 3359 15 3623 10 3886 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,89939 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49917 1 50173 6 50432 8 50692 8 50952 9 51211 10 51471 10 51731 10 51991 9 52252 8 52512 8 52773 7 53034 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,36917 1 37177 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,36398 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,89439 1 89699 1 89959 1
